idFrom,idTo,value,start_block,end_block
0x46340b20830761efd32832a74d7169b29feb9758,0x0d231f8e3893e040e36242257221d5c272e8b730,3083.8477370,12969618,12969717
0x76d0e4898f031f64bbc325f6d6b88aa9a9f1717a,0x0b32f5a3dc40d18bf8f8445c6c8a604ed6ae0175,72980.9670800,12969618,12969717
0xcce8d59affdd93be338fc77fa0a298c2cb65da59,0x9902ee744544976bee14d87f987a8ca2dba4a8ae,943.0727023,12969618,12969717
0x4ccf728e1f2e22f1b0119e2ad05e42312c1bc684,0x2bba2ba773d88fe0f9924847ff061f89b2c310b4,5358367.6270000,12969618,12969717
0x4cac06350d991ab6f242cf954ace0bd5cfb8e856,0xc97a4ed29f03fd549c4ae79086673523122d2bc5,132876.0553000,12969618,12969717
0xd4a259602e5259dedb13093dd5d76e4a1a0d1c8f,0x6254b927ecc25ddd233aaecd5296d746b1c006b4,1929.0123460,12969618,12969717
0xcc6389b0a715744ac7c9969219e400ed207dbf3e,0x986a2fca9eda0e06fbf7839b89bfc006ee2a23dd,4865346.6160000,12969618,12969717
0x7a94d7f2801d1c3037865670facbb8540b28eab5,0x96534e65a9aa862e8a4075c82f1a0f3df69eb511,702.5084448,12969618,12969717
0xa75214c3f57b7e000cb976ff2a0e37d3813a911a,0x6ed1c4d12f5a057e6470519edb6d942939df56b2,2757.8446500,12969618,12969717
0x6ef9563b72ba315c536e0b0470f2194fbd32489d,0xf478e04d0d6d63e7cb67f86dedf187c8d23fbac7,535836.7627000,12969618,12969717
0x9e0232a6651587281688a40ef71e1b5f5cc0841d,0x46705dfff24256421a05d056c29e81bdc09723b8,615140.6036000,12969618,12969717
0x3cd751e6b0078be393132286c442345e5dc49699,0xca5315a8e12515c7df7c4ba797f1767ea96f57bf,1061.9591690,12969618,12969717
0x71ad672933ad372c2f60bbdd0d8a16e2098da1e9,0xdaa876edc17ed1fdc467768ae636523b272435d9,857338.8203000,12969618,12969717
0x917c52869df752d784ec73fa0881898f9bfd0fd8,0xd4b635c2f96ed6273bc315e423bdfc50ad26ee66,3643689986000000000.0000000,12969618,12969717
0x17b5fbd82b78bc8b47bb7221407408d729f51c99,0x70ca088720ce8ba13739d8e83fc12c14d1ee02d5,3680898.4910000,12969618,12969717
0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,53656697.3200000,12969618,12969717
0x1e942ffca7b205219ee53f2291e18345e2a9a5f6,0x1cd926f3e12f7b6c2833fbe7277ac53d529a794e,53583.6762700,12969618,12969717
0xf1b06d8ad3485cd7ea09ff69da0497bea3b94d4b,0x581473efa76e547bb9858b2034590b7716a6d27e,24636600300000000.0000000,12969618,12969717
0x5b2f81eca79a2125e4e9aae3f8ad85c48521632a,0x0da80f0dcd74d788164f701a8b7c4eacbd25dc6a,723.2510288,12969618,12969717
0xfeb21598035944e84c79d318d2eb57829ab7ddab,0xe59cd29be3be4461d79c0881d238cbe87d64595a,32257.3731100,12969618,12969717
