idFrom,idTo,value,start_block,end_block
0xf145eec4f8e192618dd85cbaf2d0509bdca8fb22,0x8d757ba05618cb33d1a1cb59592c92faa3a6b794,779.9082647,12968918,12969017
0x22edba632e0bc2be27231c0e6263df4315bd8990,0xd207be9fbbe9a1130e00c69933ced6540d9794dd,3215020.5760000,12968918,12969017
0x7a6b837a5bbfa9acbbf809bc5b52ad1b077abe95,0xdbfed26558086cbd4a3a58c22cf4469cc1b72518,3654399.9700000,12968918,12969017
0x374b647697757d03b1edb35acc9cde440b3267ab,0x783a5f15b0ee696edd38373404359ef8f475636b,322445.1304000,12968918,12969017
0xaadba98c996ccff9be926b6ca3b583cbc483ad75,0x811bd3e9f6cb2a5c0364ee0dab96f67e9b056c96,57355.9670800,12968918,12969017
0x257a9d91dfa498d90503563f058d37b3f73d92e0,0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,6965.8779150,12968918,12969017
0x2ac63fa520f43c67fdc7cd545ecad759f2b8043f,0x2841b1e08060e5a4250e67f3d075e5d005491dec,109996.5706000,12968918,12969017
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x42f662b762e9ae9200bbcc2450dfa4037bd92674,597.0774606,12968918,12969017
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x33208b8210db3b407e102232d79db27d2a415606,278635.1166000,12968918,12969017
0xcdef4f34e5ceb46c7c55134cda34273349be65b7,0x2f0481527d99f86ec9849e6d64eb3072a959487b,84000.3799100,12968918,12969017
0x28c6c06298d514db089934071355e5743bf21d60,0xaec276df3b9a856351c4ae6d47d934267cf8a762,6644054.3550000,12968918,12969017
0xb4c392a522d8f8801adbd9fb8f5a031f4fdd6667,0x80b4e64776350f32df1d581fbeba52742047a343,8267382.5450000,12968918,12969017
0x54c4aefd9a7c2525973564ba9083e7f4c40b81ce,0x0820ecc2f1a91782053dc83074bc01aa7b99cbc0,98144.1342400,12968918,12969017
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x3f683413351603757786b009a06bfb00282bd11b,20845.1217400,12968918,12969017
0xfaf8357b825e326a7d1f546e10d00961d3cf1d03,0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,339.1209705,12968918,12969017
0xd355f85b4aa85add481a298424af6de61b4da9fa,0x004e93d45c628e20b46e337674cf2c47da6492ec,4266.8228740,12968918,12969017
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xaef0d9f4c4df3d20317dba95ce4f6cd42621eec1,2044.0762820,12968918,12969017
0xbaff72408d482a2811016d92cdfdcaed70a31a5e,0x6d8012724af354a00c56b4facfb826bcef431ba9,128600.8230000,12968918,12969017
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x0059244536b17e82432fec3115a5bf98a75cc43a,1642.6746830,12968918,12969017
0xeff0aabd8cd0c8023a24d6949a775df339d57e4c,0x3904887dd551c3ee409d0aa2839e91b85ae699b6,1972629.4580000,12968918,12969017
0xa983ace224e0e01ca0350c6c3ddf6f3e26a7a017,0x862986806630e8be240038fba0ffe774f3800d21,133701.9890000,12968918,12969017
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,91757.4888600,12968918,12969017
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x74b3da1e0745c615607ac9ab360b9f9c40f118f1,730345.5075000,12968918,12969017
0x1062a747393198f70f71ec65a582423dba7e5ab3,0x636e3a4c76331c012b07381632ddfdf658dcd83a,23791.1522600,12968918,12969017
0x7c483b00229e924fbfb4e415572d6f90f732947e,0x68b22215ff74e3606bd5e6c1de8c2d68180c85f7,20935.8613700,12968918,12969017
0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,0xb19036dc9288c71dd968d65018b00edee0bea71d,21433256.1700000,12968918,12969017
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x1fec53f6cd92a061d01a7906688eacee56d94c93,1731824.4170000,12968918,12969017
0xc2d4dc6e28639b8290e98ad86ec53a847a694ef5,0x3b4544b864d83bf1d4b66f73bbe8a967c30ef945,2539.8662550,12968918,12969017
0x065b50236507cb01248c0c99b3d609afc9f0412e,0xca82500fb262b554f1a020b438c8a78c339976f5,4115.2263370,12968918,12969017
0x46705dfff24256421a05d056c29e81bdc09723b8,0x38a4205177a323d9fda69d57b30943205d590f5b,38365.9122100,12968918,12969017
0x3e97a98d23d1e7995b6e73513e1625648badf784,0xe59cd29be3be4461d79c0881d238cbe87d64595a,1156.7651530,12968918,12969017
0xd546e21d247ebf1a2aca6b168ce0d02d62698e0d,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,6427.4701650,12968918,12969017
0x18fa78101f7c2a3daa0bcc881e9a0453d35496e6,0x1345522fbd1fce89de92e77344babe7961d8681a,3343.6213990,12968918,12969017
0x46340b20830761efd32832a74d7169b29feb9758,0x64e18ed0dda90caebd9a23e68b75b095c9127ec3,95470.4646800,12968918,12969017
0x01198e8adc642ae5ec6ab5662050dc94ecaeed01,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,107139.2361000,12968918,12969017
0x83487daca2aa85ea8534d9ba36ac58df11a56f3c,0xf475ec98394c0314ecbbe35486b86f548b41eaeb,28132.0730500,12968918,12969017
0x48c2e531f95ed0c4224dcab95becf64fa827e311,0x899dcd296dc6f57e7f1ef0d2679507a779ddc47f,2143347.0510000,12968918,12969017
0xca1c7777143d0ab634f6b177986ed160582fb6ec,0x1db3d068a3dab93af9b4b529321aef58a9026572,2357.6817560,12968918,12969017
0x142ceee1b4c45782bb6ca3c54736f635f0f0269b,0x62983b602745df89953a89e14707c12081cdc43d,42032.9646800,12968918,12969017
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x98748566e45baac72900a8de50398a3574bd4c48,4286.6941020,12968918,12969017
0x02ace1ef63ac5ce6c9e07ffe66b54f33362df1ae,0x2e4e7a4acd82a8fe96b5ccd92cb3fe609b82aad8,41279.2765100,12968918,12969017
0x2210e028902d20c0f2f003d4bbc95cfce67e6ed8,0x4291bde64ae0357e318e4eb3e487be2a62a19572,20018.8614500,12968918,12969017
0x28c6c06298d514db089934071355e5743bf21d60,0xd3da0db89f4d00a49795e9e718e5b043f7792cd3,39223.2510300,12968918,12969017
0xad0014aa4d8b6105ff3719d3fa99c8f6902d36d9,0x1062a747393198f70f71ec65a582423dba7e5ab3,165980.7955800,12968918,12969017
0x94f04f459c469e45afea9f36376a1b981bee2c86,0x38baa76e0dbda347c0aedd1bbf0884b6cd9aa11b,4299.9828530,12968918,12969017
0x8e1cd5278ef4605ec4bc988d07c27860b4c2787f,0x2fdc066da6de0be857a729a6935c8f8d6dfcac70,7501.7146780,12968918,12969017
