idFrom,idTo,value,start_block,end_block
0xa75214c3f57b7e000cb976ff2a0e37d3813a911a,0x2131034f0cf2bb712e4746933b2839fb92e08317,2413.4087790,12969718,12969817
0x645632b25df4f01b4383c33e0b101070b3f74223,0x9360c4d0d26c46a9e0c872d5ab74963e3df72178,2143347.0510000,12969718,12969817
0x8e292ef70d82bf3cf4ab989af5edf3b62a9f9be2,0x6dd46a76ee4da060df98fac94ca1b07ba32d7370,139317.5583000,12969718,12969817
0x9c597c4da5e8f052182fe9b3d12af7e61e8d809b,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,101230.4931000,12969718,12969817
0x9c597c4da5e8f052182fe9b3d12af7e61e8d809b,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,101230.4931000,12969718,12969817
0x664f2753cd7931f29a6e138fca81438685ec2d40,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,16473.3281900,12969718,12969817
0xccf0cea54141237c0c92223aea900eeee95b892b,0xbf95cc486826cbf55042b63eb155c85677ca52f5,1929012.3460000,12969718,12969817
0x378556aeb87d49de7eed1f0040b0733612bf8a04,0xe725cab6871f6ee4da610d8f156123c3ef1699b0,8787.7229080,12969718,12969817
0x23060c4f9160a8344853ceb485ae59ad0ac0f19a,0x6c48d8226143a8d981c67f344f2c9e53ee8e22a9,42866.9410200,12969718,12969817
0xc59ec129e3f6c01b8f8ae03a3f0e3ef5c192b389,0xae3d84248b572208476cc304c5fa515823375d97,10544.1958200,12969718,12969817
0x8f51af42d3fe4b8d7407b3717deaa7e2e5b1dbfb,0x46705dfff24256421a05d056c29e81bdc09723b8,17126.6289400,12969718,12969817
0xd029afc9a2a28c0761fe0629ee8d32252637a0b0,0x689edf5edcba68c986bc9176a06cc5061d946288,2143.3470510,12969718,12969817
0x8e8f88ed42b32ea51e8efffcb80aa608562744bc,0x20b2834aba72b005df3b61357b93f4cc0b8b39ce,12860.0823000,12969718,12969817
0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,0x40dfc27ca78b6fbcfb78e91d3d2426cf6a281e39,61529.1919200,12969718,12969817
0x27a72ff7d1758c4bd7da822c4fc89f2d67bf53b2,0xfdc5088412e5f7187e3ee8619542f33ed01a8f05,10162.2880200,12969718,12969817
0x43f42e0285c069531cc6eb3500a27b4cffbcbb82,0x7c27a33ea66ee60c0ffcb12eaaf0726c76292673,166666.6667000,12969718,12969817
0x5dbfd55138a033151a63449d6740283e37527ce1,0x37a91b2f530050a7739e16bf52c9af68c88e5400,42953.3800600,12969718,12969817
0x02481d9152cfbe3a2c5284a09a0e1b0c9458efe4,0x096e96f548c7d75886f6bde8cc7fce4da1b71e41,4286.6941020,12969718,12969817
0x2c341b05d4a38eccbeda2bdfb0821e27c6967d7d,0xc52c048a5778569c44ee32ebdd9d23f457028aff,94307.2702300,12969718,12969817
0x0000000000000000000000000000000000000000,0x3b6df9bfcfd2f37fbf55e49ba3dcf8862d2481f5,8058805457000000.0000000,12969718,12969817
0x1af947f532ee40c051c40aa1012660bf2f3d6111,0x28eff3147e9f6686b9cd91d34ca9be37df0d4a5c,506.8837020,12969718,12969817
0xad1639afc21319312d031c3a0334607bc3fc6ce4,0x74de5d4fcbf63e00296fd95d33236b9794016631,21433470510000000.0000000,12969718,12969817
0xad1639afc21319312d031c3a0334607bc3fc6ce4,0x74de5d4fcbf63e00296fd95d33236b9794016631,21433470510000000.0000000,12969718,12969817
0xad1639afc21319312d031c3a0334607bc3fc6ce4,0x74de5d4fcbf63e00296fd95d33236b9794016631,21433470510000000.0000000,12969718,12969817
0xefc7c2d9e1231232e8dc3d718f94209177bf960b,0xa78ccdd0ede4079d0d8a6747555d7baf7c33931b,6430.0411520,12969718,12969817
0x689c0a4f9659c14fa1052721ed7e205daf3356a8,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,18861.4540500,12969718,12969817
0xa821f8b70b5e5a1ff04d3e3d04086bcb26c17675,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,1734.1371740,12969718,12969817
0x36dcd0b8967160c04ec96dae840351a31dd2be97,0x72fc57c56683fec03ecf6958069df61d6fc12a2f,443715.7064000,12969718,12969817
0xe348cd0f5b68ee825b6793faa1e9472d72f7e2fb,0x90ade478479b137cd1638b463ecb14232e718cf9,24991.4266100,12969718,12969817
0x98b4eb53d7ea217d8e9eec8d762e2dd742313d93,0x925dabfa814ba394266e41a67ca4e430d713893f,102387.6886000,12969718,12969817
0xeee28d484628d41a82d01e21d12e2e78d69920da,0x021cca340f7ba3ec91c97f278ff294d9de77e5d4,108346.1934000,12969718,12969817
0x11b815efb8f581194ae79006d24e0d814b7697f6,0xe592427a0aece92de3edee1f18e0157c05861564,744444743400000.0000000,12969718,12969817
0x674b53c4f9faa2bbd8e822e28653441149f3cfb4,0x28c6c06298d514db089934071355e5743bf21d60,10712577.1600000,12969718,12969817
0xefb1b1306c7e31da19156fe969eea89ea7c227c1,0x28c6c06298d514db089934071355e5743bf21d60,2143347.0510000,12969718,12969817
0x46340b20830761efd32832a74d7169b29feb9758,0x288d2de9c2963f2a998ecbc1f08860898d698ee5,3783.0075450,12969718,12969817
0x46340b20830761efd32832a74d7169b29feb9758,0x3e439a873bad646d8008cedfb2124eaa7bbd06ed,253.9866255,12969718,12969817
0xa888d5d6b2f1b2b637cb5d07dee13c246553b155,0xcbe5650bb2d1d671700301d3a147cd436fc2b6c8,685.8792867,12969718,12969817
0x10997b134f9a65f4e1272b1e05aabdab926ba6b0,0xc6f88df4ac6549ce02141c7a7736e7654aa641bc,21433.4705100,12969718,12969817
0xe5afaa33e1557dd72c2187557c4d6820c4f5467f,0x6de5bdc580f55bc9dacafcb67b91674040a247e3,4715.3635120,12969718,12969817
0xe52a6e4a1169f210a2ded299616771725da7a467,0x91da29105a15204cf81b7b541878622ce8166f93,65119811620000000.0000000,12969718,12969817
0x3a9cd4c36b4ff8c51ddcf6bf6da927fec156460d,0x3d1f38c6af91fb6405eefd15a02ff4e987a3f0fc,457628172200000000.0000000,12969718,12969817
0x1c417d004ba2bc4dd49a8e23e276196de02197a5,0x3476216de704e0813181a1e1d783bf3f5f621fda,1671.8107000,12969718,12969817
0x0f1888d05bf58e7ef24c1b3aab9d333289f8c4f5,0x0abfc39d2c5e2c2ac09d0bc4e1b25945e4cc8638,428669.4102000,12969718,12969817
0xec5af85b51032cff663277c2b709b9b133187fc6,0x741047a17e1048855fc93a90ab9255686ca42415,356867.2840000,12969718,12969817
0x3d4b4d2eb0e1f6a0a49f832247365976a77cb94b,0xa169bd07668409f00262934ef2263237a0d44a96,8573.3882030,12969718,12969817
0x24322b6c7e22d6929e90bbd3d36817fe7ccd7055,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,1071673.5250000,12969718,12969817
0x24322b6c7e22d6929e90bbd3d36817fe7ccd7055,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,1071673.5250000,12969718,12969817
0x24322b6c7e22d6929e90bbd3d36817fe7ccd7055,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,1071673.5250000,12969718,12969817
0x94a9369ad62a8044feb427b66c0779bbe47b330f,0xd4981ed8892cacc135192385de05b19684231e74,79418.1626600,12969718,12969817
0xb8fce31f3dd2f0de6823575f1d35da4a306a5777,0xd4981ed8892cacc135192385de05b19684231e74,13036100360000000.0000000,12969718,12969817
0xb8fce31f3dd2f0de6823575f1d35da4a306a5777,0xd4981ed8892cacc135192385de05b19684231e74,13036100360000000.0000000,12969718,12969817
0x28c6c06298d514db089934071355e5743bf21d60,0xd643d5f95400fa3ea68e26e3aa10a909f9cd27d7,42866.9410200,12969718,12969817
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xc2956894def93219b1829fb21063a513098a2c6a,36436899.8600000,12969718,12969817
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x09635d8074417f16ce73a4119c082fc4da950e8b,3318.5460180,12969718,12969817
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xfc64216b661936c2c373acf23fe7704426edc5a9,6108.5390950,12969718,12969817
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x3d9ec78da48c19291bf199a7893aa1b5c82a610c,1320.3017830,12969718,12969817
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,0xe611c82ff538ec1c06178d101c967f7f64d0cf99,610853.9095000,12969718,12969817
0x1062a747393198f70f71ec65a582423dba7e5ab3,0x5ed4dc7a4ccba9293f89ee3c10350f1f76f725ae,2143.3470510,12969718,12969817
0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xeca3e590507093d3630d3ad00715a40f7d5335bc,17171.4301300,12969718,12969817
0x7367399b6730c0b3f70d51906cf971830c37d8d5,0x28c6c06298d514db089934071355e5743bf21d60,380860.0790000,12969718,12969817
0x844fbb7615dff6389f6fa234817d0f438cd84066,0x28c6c06298d514db089934071355e5743bf21d60,214334.7051000,12969718,12969817
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x6777020f058d96eaac22724fd3af0ebab71406bf,4919.4700790,12969718,12969817
0x6cf612be178e17702d89f5ae312369042e377ece,0x16905697103cd4ad6a22193b242941b62f660bbc,154985.4252000,12969718,12969817
0x4987b529225777a0a3faec26799e4451e70c377c,0x16905697103cd4ad6a22193b242941b62f660bbc,107167.3525000,12969718,12969817
0x690d7d42f53ab241bdd5d1d6b0b55a501842d159,0x16905697103cd4ad6a22193b242941b62f660bbc,333783.4362000,12969718,12969817
0x475a5a736390ffe3a98dfe0da642426053cf9b66,0xeee28d484628d41a82d01e21d12e2e78d69920da,12259.9451300,12969718,12969817
0xa47d3fdd0eab701a5c5fefb794e538273f0d25d1,0x1197774e49f98b24c7afa88f0eb6fbd0e0786a0a,142564472000.0000000,12969718,12969817
0xd111a97f7540eb7b4e32fceef000763e1f2a73d5,0xb2fbf18c90b33c55895a0e0dc1fb7a3e87c04956,643.0041152,12969718,12969817
0x96514dc0db9b1939ac981974068b0bec2518c7f6,0xd9461abc7c591572461f64c952bc80169f5f1c11,214334.7051000,12969718,12969817
0x11b815efb8f581194ae79006d24e0d814b7697f6,0xe592427a0aece92de3edee1f18e0157c05861564,5027.1619730,12969718,12969817
0x11b815efb8f581194ae79006d24e0d814b7697f6,0xe592427a0aece92de3edee1f18e0157c05861564,5027.1619730,12969718,12969817
0xd472a4f39f1375bff3f036c73da6d5768120c812,0x42fafbfb1001ef94c046cb511ca3d0f6379b83f2,44694.5730500,12969718,12969817
0x28c6c06298d514db089934071355e5743bf21d60,0x9763ff8088f0aaad59224f761e5f3053164a253c,64300.4115200,12969718,12969817
0xc9af878ae6d62671e164d263de6e539d8e7e20a9,0x45ae0cd091431047b4f4fe7105d46b6af18cbac5,1057.8855670,12969718,12969817
0x3a8f476dd4172229961f4116985484b5405f612a,0x4b98898a91c0cac46fa39454066a923cfe3d662b,100606.7918000,12969718,12969817
0xcd803eac620910136bef2bfceafff7925991cc66,0x28c6c06298d514db089934071355e5743bf21d60,450102.8807000,12969718,12969817
0x9588e5d2721a4cc704ad115889ec96527810ccbd,0x28c6c06298d514db089934071355e5743bf21d60,103460.5611000,12969718,12969817
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x8b49049725fb3a90ff5d407c9c98bd68956fcd5d,1071.5127960,12969718,12969817
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x182d529a07b5ffd66ad96dfd1f7cd2056e4caaaf,20254.6296300,12969718,12969817
0x9e766c369a1778146e1ca565210620d1795fadaa,0xc97a4ed29f03fd549c4ae79086673523122d2bc5,1300883.0590000,12969718,12969817
0x22d846c067bbb2bbacfbb205bf567b2c1ba6a32e,0xc97a4ed29f03fd549c4ae79086673523122d2bc5,132986.6510000,12969718,12969817
0x10d9c6ce7bbd2d4a89314db7dbc3f6dc63f4e7c7,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,1712534.2940000,12969718,12969817
0x22710726a662647e7981186399e01e1d3ddd6afc,0x096be52b2a0b64dd122e9907773187bec8659527,49296.9821700,12969718,12969817
0x5cc644472ed7d3198eeb23353bd9236ca578a895,0x8a37bc3a2f0962dd91c3e5f0f6da30ceb0b5d9e2,10608.2330700,12969718,12969817
0x66610117fe91e72e086a434682c4643105126843,0x868b181fe324fa3a9a596de67a960552ac440c10,11788.4087800,12969718,12969817
0xa66c9115da7589869ed1f61a6273472c4123bea4,0x74c99f3f5331676f6aec2756e1f39b4fc029a83e,2765.9876970,12969718,12969817
0xec94423630be5dafebf5aacab1d2d3634de3bb53,0xca9520c7592f2debe17afbeeb88b0d735d87f5a1,214334.7051000,12969718,12969817
0x382098c018a93e68301e07df59d824a42f54705a,0xdeb66a1cd3865ee560815256ebd5894ccabaf97f,2143.3470510,12969718,12969817
0x46705dfff24256421a05d056c29e81bdc09723b8,0x71ff570211c0b6469823672da01b7c658c2333b4,1071459.1910000,12969718,12969817
0xf478e04d0d6d63e7cb67f86dedf187c8d23fbac7,0x28c6c06298d514db089934071355e5743bf21d60,535836.7627000,12969718,12969817
0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,0xe592427a0aece92de3edee1f18e0157c05861564,64841.3071200,12969718,12969817
0x8b659d058894f49fc977868ec94953aaea6e9f40,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,141445.3125000,12969718,12969817
0x8635806238d9e014812fedb06c2b1ce19dae5453,0xbbe99c21f24f17704fb600bfef8ead398f9e4b30,42866.9410200,12969718,12969817
0x8c7382a46ebe36b24298afbba8ce57bcc4c7d422,0x4fadad7cf460bec5bbe194af8bc1c99d1453814c,332218.7929000,12969718,12969817
0x8ca8d31e7fb56d38479b360e013fd3cc285a61f9,0x2c5e81e21dc28156bf1180d2b938e782964dd5a5,428.6694102,12969718,12969817
0x5f41f3acae6b9f5b945d7bc858af7ce2fe48926e,0xf120906584deb63fc3b6e787deea2fb10c9f16ac,2164.7805210,12969718,12969817
0x9c22d83fb0315263566740d018f08e8c075fc927,0x0bf16c34b38648bb08deacf4dd4b239c44bb33c1,643004.1152000,12969718,12969817
0x9c22d83fb0315263566740d018f08e8c075fc927,0x0bf16c34b38648bb08deacf4dd4b239c44bb33c1,643004.1152000,12969718,12969817
0x9c22d83fb0315263566740d018f08e8c075fc927,0x0bf16c34b38648bb08deacf4dd4b239c44bb33c1,643004.1152000,12969718,12969817
0x8d1b878509562fe8c097536e6e8da5bdeed05d1b,0x64b91b92240bc1901855dd55ae632addb650d089,4273469650000000000.0000000,12969718,12969817
0x5e0acf63346170574931f0ae1951334de10e1b6f,0xcbe5650bb2d1d671700301d3a147cd436fc2b6c8,62859.1552900,12969718,12969817
0x8f25bd231e3cfc5edde67a17b139b26c88b57f08,0x526f356d878e365b68e533ac5a9a2c228e4474b4,47410.8367600,12969718,12969817
